file_name,text
report-lost-stolen-corporate-card.txt,"Report a lost or stolen Corporate CardIf your Corporate Card has been lost, stolen or misused please call us right away. This applies to your PIN or security details too.Payment cards include:Corporate MultiPay cardCorporate Charge CardCorporate Purchasing CardBusiness Travel SolutionePay VirtualePayablesBy PhoneCall us anytime on0800 096 4496If you're outside the UK call+44 1908 544 059.Was this helpful?YesNo
No
"
ob-card-reader-not-working.txt,"My Online for Business card reader isn’t workingThere are two reasons why your card reader might not be working.Your card reader is locked.The batteries need replacing.If you have a 'Battery Low' warning message on the card reader display the batteries will need replacing.This can be done easily. You’ll need 4 x LR44 1.5v batteries and a small screwdriver. Remove the screw at the back of the reader and replace the batteries. Your card reader will then be ready to use.Need to use the card reader right now?Any other UK bank card reader should work with your card in the same way. The card reader holds no personal information about you, so if a colleague has one you should be able to use theirs. As long as you have your unique card and PIN, you will still be able to generate passcodesYou can order an additional card reader for Online for Business. There may be a charge for this.Find out more about your card reader(PDF).OnlineHow to unlock your card readerGo to theOnline for Business logon pageSelect ‘Having trouble with your card reader?’ linkFollow the steps and make a note of the reference number providedCall the Online for Business Helpdesk on 0345 300 0116. Once you’ve been verified the Helpdesk will unlock your card reader.By BranchYou can unlock your card reader at any branch. You'll be taken through some security questions so that we can verify your identity.Find a branchFrequently asked questionsWhy is my new authentication card not working?expandable sectionYou may need tocomplete some extra stepsbefore you can use your new Authentication card.Still need help?expandable sectionBy PhoneIf you’re still having problems, please call the Internet Banking Helpdesk on0345 300 0116.Lines are open 7am to 10pm Mon - Fri and 8am - 6pm Sat and Sun.Was this helpful?YesNo
No
"
make-an-international-payment.txt,"Make an international paymentYou can make international payments in Online for Business and Commercial Banking Online.Online for BusinessTo find out how to make an international payment in Online for Business, follow these steps:Log on toOnline for Business.Select ‘More actions’ next to the account you want to send money from.Under ‘Payments and transfers’, select ‘Make an international payment’.You can select an existing recipient from the drop-down box or pay someone new by entering the BIC/Swift code in the ‘I know the BIC/Swift code field’.If you’re setting up a new recipient on the next screen, you will be  asked to enter the country, IBAN or account number, recipient’s bank name and bank address, recipient’s name and their address. Select ‘continue’.Enter in the amount you want to pay, along with the currency you want to send it in.Review your payment then press ‘Confirm’.Commercial Banking OnlineYou can make International Payments in Commercial Banking Online.You’ll find step-by-step help in the Help Centre. To get here, select ‘Help’ at the top of any page or ‘Need any help?’ next to the page title inCommercial Banking Online.Frequently Asked QuestionsHow do I find my IBAN or BIC/Swift code?expandable sectionWe have a dedicated Help & Support page for this.Find your IBAN or BIC.How much does it cost?expandable sectionOnline for BusinessYou can use our calculator when you're making an international payment. This will give you an idea of the rates and charges you may incur or you can take a look at ourRates and Charges.Commercial Banking OnlineContact your relationship team for information about fees for international payments.How do I cancel an international payment?expandable sectionTo cancel a payment you’ve already made you’ll need to call our International Helpdesk on0345 074 8888.We can’t guarantee we’ll be able to cancel the transaction once the money has left your account.Why has my payment been rejected?expandable sectionYour payment may have been rejected because some information is missing or was entered incorrectly.For a payment to be successful you need:BIC/Swift codeIBAN numberRecipient’s bank name and bank addressRecipient’s name and addressIf you need more help finding out why your payment has been rejected, call our International Helpdesk on0345 078 8888.What is a BIC or IBAN number?expandable sectionBIC and IBAN numbers are only used in international payments.A Bank Identifier Code (BIC) – sometimes referred to as a Swift code, – is a number that helps identify the recipient’s bank.An International Bank Account Number (IBAN) is a number that helps identify the account you’re are paying money to.Still need help?expandable sectionCall usIf you still need help, please call the Internet Banking Helpdesk on0345 300 0116.We’re open Monday to Friday 7am – 10pm, Saturday and Sunday 8am – 6pm.Was this helpful?YesNo
No
"
feedback-confirmation.txt,"Thanks for your feedbackIt tells us where we need to improve our website.Please use the back button on your browser to return to Help & Support.Or go to theLloyds Bank Business homepage.
"
amend-online-access-existing-user.txt,"Amend online access for an existing userComplete a Mandate Variation form to update who can access Online for Business, what type of access they have and, for delegates, what accounts they can see.Here are some of the changes you can makeUpgrade to Full Access User status.Change to Delegate User status.De-register an Online for Business user.Update who can access your business accounts, change your mailing address and amend your signing instructions.To register a new user, you can either request this withinOnline for Businessor complete ouronline registration form.What are the different levels of access?What are the different levels of access? expandable sectionWhat are the different levels of accessFull Access UserDelegate UserView Only UserFull Access UserView current and historic statementsDelegate User✔View Only User✔✔Full Access UserCheck balances and view transactionsDelegate User✔View Only User✔✔Full Access UserMake paymentsDelegate User✔View Only User✔✖Full Access UserSet or amend individual payment limits for Delegate usersDelegate User✔View Only User✖✖Full Access UserSet or amend the number of users required to authorise payments (2 or 3)Delegate User✔View Only User✖✖Full Access UserMake up to 25 faster payments in Online for Business at one timeDelegate User✔View Only User✖✖Full Access UserTransfer money between your Lloyds Bank business accountsDelegate User✔View Only User✔✖Full Access UserSet up or amend / cancel most standing ordersDelegate User✔View Only User✔View onlyFull Access UserView and cancel most Direct DebitsDelegate User✔View Only User✔View onlyFull Access UserPrint your statement or download it into other financial softwareDelegate User✔View Only User✔✔Full Access UserApply for a business loan, overdraft, savings account and Business Credit CardDelegate User✔View Only User✖✖Full Access UserRequest and authorise non-payment service tasks onlineDelegate User✔View Only User✖✖By postBefore you start you’ll need:Your UK mobile number and email addressBusiness sort code and account numberCreate your request, and once completed generate a PDF form.Download the completed PDF to your device and print it out.Collect all the required signatures and post the form to the address provided.Mandate Variation RequestMandate Variation RequestStill need help?Still need help? expandable sectionBy phoneCall us on0345 300 0116.We're open 7am to 10pm Monday to Friday and from 8am to 6pm on Saturdays and Sundays.Was this helpful?YesNo
No
"
bereavement.txt,"Help with bereavementIf you’ve lost someone in your business or who operated a business account, we’re here to help make the process of sorting out the finances as simple and straightforward as possible. Should the worst happen you can rely on us to give you guidance and support when you need it most.
We’ll answer any questions you may have, explain the next steps you need to take and guide you through the process of how best to deal with the business accounts.
SupportIf a Will is in placeyou’ll need to inform the Executors immediately as they have responsibility for dealing with the Estate, including advising any financial institutions and managing any property.If Lloyds Bank is appointed Executorthen please contact our Estate Administration Support Team on0800 056 0171.They’ll be able to help you with:Administration of the EstateApplying for Grant of ProbateAdministering the Estate when the Executors cannot act, or if there is no Will in place.Where Lloyds Bank is the Executor under the Willthere is no need to speak to anyone else.
Business bereavement documentationTo help us deal with the matter as quickly as possible we’ll ask you to give us some documents. If a business can’t continue trading with the same business account, or is being closed as a result of the death, we’ll give you a Bereavement form which you’ll need to complete and return.Alternatively, you can download a copy:£0-£3m business account turnover bereavement form (PDF, 205KB).£3m-£25m business account turnover bereavement form (PDF, 214KB).We’ll also ask you for:An original or certified copy of the death certificate.Proof of your identification or confirmation of your account details if you hold an account with us.Depending on the business type, we may possibly ask for some additional documentation. We’ll let you know if this is the case.We’ll usually only need to see the Grant of Probate or equivalent document if the value of the accounts is more than £50,000. This document may not be immediately available to you but we’ll need to see the original or a certified copy when you have access to it.
Sending documentation to usIf you’re a Lloyds Bank customeryou can take the completed bereavement form and documents into your local branch. If required the branch will copy and certify the document(s) for you.If you’re not a Lloyds Bank customeryou can still bring all documents directly into a branch but we’ll ask for evidence of your identification.If you are unable to get to a branch or would prefer to post the documents to us, you can send them to:Lloyds BankBusiness BankingBX1 1LTPlease send us the original death certificate or a copy which has been certified and stamped by a solicitor or a notary public. We will return any originals to you. All documents would be sent at your own risk, so we would highly recommend that you use a secure method of delivery to post them.
Personal accounts onlyIf the deceased also held personal accounts with us you may wish to make an appointment with a branch colleague who will be happy to give you support and help you complete the relevant documentation. If you’d like to make an appointment at your local branch please call0800 015 0012.If the deceased had accounts and products with other parts of Lloyds Banking Group, in the majority of cases you only need to report the death once and we’ll notify the relevant departments on your behalf.For additional information, including a full list of the companies we are able and unable to notify, please refer to theFinancial Services after a Bereavement guide (PDF, 2.8MB)..
Further support
Frequently asked questionsexpandable section1. Will the account be suspended?If the holder of a Sole Trader account has passed away, the account will be suspended.Accounts for a Limited Company with multiple directors will remain operational unless we are advised otherwise by the representative, or if we need to reassess our security over any debt owed to us by the company.All other account types will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the next steps.2. What will happen to direct debits and standing orders?If the holder of a Sole Trader account has passed away, all direct debits and standing orders will be stopped.For accounts connected to a Limited Company with multiple directors, the payments will continue while the account remains active, unless we are advised otherwise by the representative or if we need to reassess our security over any debt owed to us by the company.All other account types will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the next steps.3. What do I need to do if the business has existing lending?We’ll work with you to deal with any outstanding lending and explain all possible options.4. What happens to the credit/charge cards on the account?Any outstanding balance on Sole Trader or Limited Company Sole Director accounts will need to be repaid by the available funds in the business account or the estate. However, if there are no funds available within the accounts or estate we’ll work with you to resolve the matter.For Limited Companies with multiple directors or Limited Liability Partnerships, any credit/charge cards on the account in the name of the deceased would need to be cancelled. If there are multiple card holders in the name of the company, then the facility should continue. The Relationship Manager assigned to your case or a member of our team will be able to give you all the information you need.All other account types will be assessed on an individual basis.5. What does the term ‘certify’ mean?When a document is certified it is officially confirmed as being genuine or a true copy. Documents are usually certified by a solicitor or notary public. If you take the original document(s) into branch, a member of staff will be happy to make a copy and certify it for internal use within Lloyds Banking Group.6. Do I need to worry about Inheritance tax?Depending on the size of the estate and who the beneficiaries are there may be a liability to pay Inheritance Tax.You can contact your local tax office directly or visit theHMRC website.7. What if there is a Will?If the person who has died leaves a Will, the person(s) named as Executors act as representatives of the person who has died. The Executors take legal responsibility for carrying out the instructions in the Will, and dealing with the money and property, known as the estate.If the Bank is appointed Executor please contact the Bank’s Estate Administration Support Team on0800 056 0171.Where the Bank is the Executor under the Will there is no need to speak to anyone else.8. What if there isn’t a Will?If the person who has died has not left a Will this is called ‘intestate’. The law sets out who should inherit the estate. You may need to apply for authority to be the administrator of the estate. The administrators will act as personal representatives of the person who  has died and take legal responsibility of the estate. If unsure, please seek legal advice.9. I need help with administering the EstateThe Bank’s Estate Administration Support Team will be able to offer support and guidance regarding the administration of the Estate. This includes applying for Grant of Probate, administering the Estate when the Executors cannot act or if there is no Will in place. For further advice, please contact the team on0800 056 0171. Alternatively, you can find out more information by watching ourEstate Administration Service video.Fraud awarenessIf you have any concerns about fraud or want to find out more about steps you can take to stay secure online, please see ourOnline Security advice.Additional support available to youIf you have any questions that aren’t already covered in this list of Frequently Asked Questions and you know the number of the Relationship Manager for the business account, please contact them directly.Alternatively, you can contact a Business Manager on0345 072 5555who will be happy to help.If you are calling from abroad, you can contact us on+44 173 3347338.External support available to youFor further support and guidance, there are several external organisations that will be able to support you during this difficult time. A list of these companies can be found within theFinancial Services after a Bereavement guide (PDF, 2.8MB).How we can helpexpandable sectionWe realise how difficult a time this can be, so we’ll be available to offer support when you need it. Our guide below explains how we can help:Sole TradersSole Trader accounts are referred to our Specialist Bereavement Support Unit who will liaise directly with you while they are handling the case.Any Sole Trader accounts, where the account holder has passed away, will be suspended.Limited Company Sole DirectorLimited Company Sole Director accounts will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the requirements and operation of the accounts in the future.Limited Company with multiple directorsIf the Limited Company has multiple full power signatories, the Relationship Manager or a member of our team will work with you to help you understand the requirements and operation of the accounts going forward.Clubs, Charities and Societies (CC&S) and TrustsIf there are multiple full power signatories, the Relationship Manager or a member of our team will arrange for the relevant documentation to be sent to you to update the signatory details on the account(s).Limited Liability Partnerships (LLPs)In the case of Limited Liability Partnerships, the Relationship Manager or a member of our team will help you understand the requirements and operation of the accounts going forward.PartnershipsIn the case of Partnerships, the Relationship Manager or a member of our team will work with you to understand the requirements and operation of the accounts going forward.Getting in touchexpandable sectionIf you have the telephone number of the Relationship Manager for the business account, please contact them directly.Alternatively, you can contact a Business Manager on0345 072 5555who will be happy to help.If you are calling from abroad please call us on+44 173 3347338.
1. Will the account be suspended?If the holder of a Sole Trader account has passed away, the account will be suspended.Accounts for a Limited Company with multiple directors will remain operational unless we are advised otherwise by the representative, or if we need to reassess our security over any debt owed to us by the company.All other account types will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the next steps.2. What will happen to direct debits and standing orders?If the holder of a Sole Trader account has passed away, all direct debits and standing orders will be stopped.For accounts connected to a Limited Company with multiple directors, the payments will continue while the account remains active, unless we are advised otherwise by the representative or if we need to reassess our security over any debt owed to us by the company.All other account types will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the next steps.3. What do I need to do if the business has existing lending?We’ll work with you to deal with any outstanding lending and explain all possible options.4. What happens to the credit/charge cards on the account?Any outstanding balance on Sole Trader or Limited Company Sole Director accounts will need to be repaid by the available funds in the business account or the estate. However, if there are no funds available within the accounts or estate we’ll work with you to resolve the matter.For Limited Companies with multiple directors or Limited Liability Partnerships, any credit/charge cards on the account in the name of the deceased would need to be cancelled. If there are multiple card holders in the name of the company, then the facility should continue. The Relationship Manager assigned to your case or a member of our team will be able to give you all the information you need.All other account types will be assessed on an individual basis.5. What does the term ‘certify’ mean?When a document is certified it is officially confirmed as being genuine or a true copy. Documents are usually certified by a solicitor or notary public. If you take the original document(s) into branch, a member of staff will be happy to make a copy and certify it for internal use within Lloyds Banking Group.6. Do I need to worry about Inheritance tax?Depending on the size of the estate and who the beneficiaries are there may be a liability to pay Inheritance Tax.You can contact your local tax office directly or visit theHMRC website.7. What if there is a Will?If the person who has died leaves a Will, the person(s) named as Executors act as representatives of the person who has died. The Executors take legal responsibility for carrying out the instructions in the Will, and dealing with the money and property, known as the estate.If the Bank is appointed Executor please contact the Bank’s Estate Administration Support Team on0800 056 0171.Where the Bank is the Executor under the Will there is no need to speak to anyone else.8. What if there isn’t a Will?If the person who has died has not left a Will this is called ‘intestate’. The law sets out who should inherit the estate. You may need to apply for authority to be the administrator of the estate. The administrators will act as personal representatives of the person who  has died and take legal responsibility of the estate. If unsure, please seek legal advice.9. I need help with administering the EstateThe Bank’s Estate Administration Support Team will be able to offer support and guidance regarding the administration of the Estate. This includes applying for Grant of Probate, administering the Estate when the Executors cannot act or if there is no Will in place. For further advice, please contact the team on0800 056 0171. Alternatively, you can find out more information by watching ourEstate Administration Service video.Fraud awarenessIf you have any concerns about fraud or want to find out more about steps you can take to stay secure online, please see ourOnline Security advice.Additional support available to youIf you have any questions that aren’t already covered in this list of Frequently Asked Questions and you know the number of the Relationship Manager for the business account, please contact them directly.Alternatively, you can contact a Business Manager on0345 072 5555who will be happy to help.If you are calling from abroad, you can contact us on+44 173 3347338.External support available to youFor further support and guidance, there are several external organisations that will be able to support you during this difficult time. A list of these companies can be found within theFinancial Services after a Bereavement guide (PDF, 2.8MB).
We realise how difficult a time this can be, so we’ll be available to offer support when you need it. Our guide below explains how we can help:Sole TradersSole Trader accounts are referred to our Specialist Bereavement Support Unit who will liaise directly with you while they are handling the case.Any Sole Trader accounts, where the account holder has passed away, will be suspended.Limited Company Sole DirectorLimited Company Sole Director accounts will be assessed on an individual basis. The Relationship Manager or a member of our team will work with you to understand the requirements and operation of the accounts in the future.Limited Company with multiple directorsIf the Limited Company has multiple full power signatories, the Relationship Manager or a member of our team will work with you to help you understand the requirements and operation of the accounts going forward.Clubs, Charities and Societies (CC&S) and TrustsIf there are multiple full power signatories, the Relationship Manager or a member of our team will arrange for the relevant documentation to be sent to you to update the signatory details on the account(s).Limited Liability Partnerships (LLPs)In the case of Limited Liability Partnerships, the Relationship Manager or a member of our team will help you understand the requirements and operation of the accounts going forward.PartnershipsIn the case of Partnerships, the Relationship Manager or a member of our team will work with you to understand the requirements and operation of the accounts going forward.
If you have the telephone number of the Relationship Manager for the business account, please contact them directly.Alternatively, you can contact a Business Manager on0345 072 5555who will be happy to help.If you are calling from abroad please call us on+44 173 3347338.
*You will need a smartphone running iOS or Android. The app is not compatible with some older versions of the operating systems – check the App Store or Google Play for more details. Terms & Conditions Apply.While all reasonable care has been taken to ensure that the information provided is correct, no liability is accepted by Lloyds Bank for any loss or damage caused to any person relying on any statement or omission. This is for information only and should not be relied upon as offering advice for any set of circumstances. Specific advice should always be sought in each instance. Lloyds Banking Group includes companies using brands including Lloyds Bank, Halifax and Bank of Scotland and their associated companies. More information on Lloyds Banking Group can be found at lloydsbankinggroup.com.
Important Legal InformationCalls may be monitored or recorded in case we need to check we have carried out your instructions correctly and to help improve our quality of service.The products and services outlined on this site may be offered by legal entities from across Lloyds Banking Group, including Lloyds Bank plc and Lloyds Bank Corporate Markets plc. Lloyds Bank plc and Lloyds Bank Corporate Markets plc are separate legal entities within the Lloyds Banking Group.Lloyds Bank is a trading name of Lloyds Bank plc, Bank of Scotland plc and Lloyds Bank Corporate Markets plc. Lloyds Bank plc. Registered Office: 25 Gresham Street, London EC2V 7HN. Registered in England and Wales no.2065. Bank of Scotland plc. Registered Office: The Mound, Edinburgh EH1 1YZ. Registered in Scotland no. SC327000. Lloyds Bank Corporate Markets plc. Registered office 25 Gresham Street, London EC2V 7HN. Registered in England and Wales no. 10399850. Authorised by the Prudential Regulation Authority and regulated by the Financial Conduct Authority and the Prudential Regulation Authority under registration number 119278, 169628 and 763256 respectively.We adhere to The Standards of Lending Practice which are monitored and enforced by the LSB:www.lendingstandardsboard.org.uk.Eligible deposits with us are protected by the Financial Services Compensation Scheme (FSCS). We are covered by the Financial Ombudsman Service (FOS). Please note that due to FSCS and FOS eligibility criteria not all business customers will be covered.
"
make-a-complaint.txt,"Make a complaintWe’re committed to providing products and services of the very highest quality. If we haven't lived up to your expectations in any way, we'd like to know so we can put things right for you.Find out how to make a complaintMy business turnover is under £25mFind out how to make a complaintMy business turnover is over £25mFind out how to make a complaintI want to make a complaint about CardnetRaising a complaint to CardnetInappropriate behaviour.We don't stand for inappropriate behaviour at Lloyds Bank. This applies equally to colleagues, customers, clients and suppliers. It includes:actions.things that are said.things that are written down.Any behaviour that has a negative impact on you is inappropriate. It doesn't have to be intentional, overt or abusive.If you witness such behaviour from one of our colleagues, please report it. You can do this by raising a complaint.We're also asking our colleagues to report any inappropriate behaviour they witness while doing their jobs.Find out more about ourinclusion and diversity policies.Was this helpful?YesNo
No
"
find-out-more-about-ob.txt,"Find out more about online bankingOnline for BusinessOnline for Business is our Internet Banking service that lets you take control of your finances wherever you are.From checking your balance to making international payments, Online for Business helps you spend less time taking care of your banking, so you have more time to look after your business.Find out more about Online for BusinessHow to registerCommercial Banking OnlineCommercial Banking Online is the online banking platform that enables you to access cash management and payment products from a single-entry point.Your business will have full administrative control of your system. You nominate administrators to control and manage your set up.  Your administrator will then tailor access and permissions for each user you want to access the service including dual administration if required.Find out more about Commerical Banking OnlineTo register please speak to your Relationship Manager.Was this helpful?YesNo
No
"
claim-a-dd-refund.txt,"Claim a Direct Debit refundYou might be able to claim a refund for a Direct Debit you haven’t authorised.You might be able to claim a refund when:You have not been told in advance about a change of amount or date.The wrong amount was taken from your account.The Direct Debit was taken earlier than the agreed date or in error.You will not be able to claim a refund when:You have not received the goods or services.You have returned the goods or services.You are in a dispute with the company.You don’t agree with the company's policies, practises or ethics.You forgot to cancel the Direct Debit.You paid on your debit card.Still need help?expandable sectionTo get you to the right place, we just need to check a few details with you.Other ways to get in touchWas this helpful?YesNo
No
"
i-want-to-logon-to-cbo.txt,"How to log in and out of Commercial Banking Online.You can only log in to Commercial Banking Online if your account has been activated. To log in, you'll need your username and password as well as your security card, card reader and PIN.How to log inGo toCommercial Banking Onlineand enter your username and password. ClickContinue.Next you'll need your security card and card reader. Follow the on-screen instructions to complete your login.If you recently changed your email address, you'll be asked to verify it now. If your password or telephony PIN has recently been reset, or your password has expired, you'll be asked to change it before your login is complete.How to log outClickLog outin the top right corner of the page. To keep your account safe, you should do this as soon as you've finished in Commercial Banking Online.Still need help?Still need help? expandable sectionBy phoneCall us on0808 202 1390.Lines are open 8am to 6pm Monday to Friday.Please have your Telephony PIN with you when you call so we can identity you.Was this helpful?YesNo
No
"
register-for-commercial-banking-online.txt,"Register for Commercial Banking OnlineCommercial Banking Online:helps you manage your business online.gives you access to both your sterling and currency accounts.lets you set access to accounts and functions.lets you tailor the service to suit your business needs.To get started, please contact your Relationship Manager.Find out more aboutCommerical Banking Online.Was this helpful?YesNo
No
"
report-lost-stolen-business-card.txt,"Report a lost or stolen Business CardIf your Business Card has been lost, stolen, misused or given to someone else, please call us right away.  This applies to your PIN or security details too.Payment cards include:Business Debit Card.Business Cashpoint® Card.Business Credit Card.Business Charge Card.By PhoneCall us anytime on0800 096 9779.If you're outside the UK call+44 1702 278 270.Was this helpful?YesNo
No
"
setting-up-a-standing-order.txt,"Set up a standing orderFind out how to set a standing order from your business accounts.Standing orders are a way of making fixed payments to a person or business at regular intervals, you control the amount, as well as when and how often it’s paid.I’m registered for Online for BusinessLog ontoOnline for Business.SelectPayments and transfersnext to the account the standing order will be paid from.Choose who to pay, then enter the amount and reference.Tick the ‘Repeat Payment (make this a standing order)’ box.You’ll now see some additional fields. Select when payment should start, how often it should be made and how long it should continue.You’ll be able to view, change or delete your standing orders at any time in Online for Business.I’m not registered for Online for BusinessTo get you to the right form we just need a bit of information from you.Is your turnover over £25 million?NoYesBased on your answers, here’s how to set up a standing order:Complete the form belowYou can return the completed form to us by posting it to:Lloyds Bank, Box 1, BX1 1LTSet up a standing order form (PDF, 105KB)PDF opens in a new windowBased on your answers, here’s how to set up a standing order:Complete the form belowYou can return the completed form to us by either:emailing it to -Commercialclientservicing@Lloydsbanking.com, orposting it to - Lloyds Bank, Commercial Servicing, Edinburgh, BX2 1LBSet up a standing order form (PDF, 106KB)PDF opens in a new windowStill need help?expandable sectionTo get you to the right place, we just need to check a few details with you.Other ways to get in touchWas this helpful?YesNo
No
"
trusting-your-device.txt,"Log on to Online for Business – Trusting your deviceLog on securely using three characters from your memorable information, or with your Card Reader.The easiest way to log on to Online for Business is to tell us you’re on a trusted device.This means we’ll usually only ask you for three characters from your memorable information, as well as your password, each time you log on.Sometimes we may ask you to use your Card Reader, so it’s a good idea to always have one to hand.How to logonMemorable informationTrusting your deviceUsing your Card ReaderHow to trust your deviceTrusting your device helps us know that it’s you every time you log on to Online for Business.We’ll ask you to trust your device when you log on. We’ll only ask you when we can see that you use the device regularly and that is safe, such as free from malware.To trust your device you’ll need to wait to see this message. There isn’t any other way to do so.Frequently asked questionsWhat options do I have to be able to log on to Online for Business?expandable sectionThe simplest way to log onto Online for Business is to trust your device, when prompted.  This means you will be asked  for your user name, password, memorable information each time. However, to check its safe and really you logging on we will occasionally ask you for a unique code from your Card and Card reader.If you don’t trust your device then we’ll ask you to use your card reader every time.I’ve trusted my browser, but I keep getting asked to trust it again. Why is this?expandable sectionYou may be asked to trust your device again if something has changed such as;you have cleared your cookiesyou are using private browsingwe see unusual logon activity on your accountother people have used the same device to logon to their Online for Business account.I want to trust my device. How do I do it?expandable sectionWe will invite you to trust your device when we identify a regular pattern of use and that your device is safe, such as free from malware. To stand the best chance of being able to trust your device it’s best to  not clear your cookies and not use any private browsing settings.There is no other way to register your device as trusted.Why am I asked to use card reader, when I’ve trusted my device before?expandable sectionWe will occasionally need to ask you for a unique code from your Card and Card reader to keep your account safe. This is similar to how you’ll occasionally be asked to use your PIN when making a payment using your contactless debit or credit card.So it’s a good idea to keep your card & reader to hand in case you need it. And download the business mobile app, to access your accounts when you don’t have a card reader to hand.I don’t want to trust my browser, but I get asked every time I log on. How can I switch this off?expandable sectionWe want to give you the best chance to trust your device, so we’ll ask you a few times. However, if you continue not to trust your device we’ll not show you the message for a while.We recognise that circumstances change. So you may be prompted again to trust your device in the future, or if using another device.Can I trust more than one device?expandable sectionYou can trust an unlimited number of devices if you are invited to. But it’s best to log on frequently from one device, if you can. By doing so it’s less likely we’ll need to ask you to use your card and card reader to log on.Why are you suddenly asking me to use my card & reader to log on to Online for Business?expandable sectionA regulation called SCA (Strong Customer Authentication) has been introduced across all banks which required you to have two ways to prove it is you logging into your online banking. This can be something you are, have or know. By trusting your device you are registering it as something you have. However, if we can’t identify your device as trusted, the Card & Reader becomes the way to authenticate using something you have.What are the minimum browser requirements to be able to trust my device?expandable sectionYou can trust your device on any of the following browsers included below:Google Chrome – Desktop Browser - V37 and above / Mobile Browser – V34 and aboveEdge – Desktop Browser - V13 and aboveFirefox – Desktop & Mobile Browser - V34 and aboveInternet Explorer – Desktop & Mobile Browser - V11 and aboveOpera – Desktop & Mobile Browser - V24 and aboveSafari – Desktop Browser - V11 and above / Mobile Browser – V11 and aboveYandex –  Desktop & Mobile Browser - V15.5 and above.Do I need a card reader every time I use Online for Business?expandable sectionIf you have trusted your device you will not need a card reader every time you log into Online for Business. However, to check its safe and really you logging on we will occasionally ask you for a unique code from your Card and Card reader.You will also need to use a card reader to make payments to people or companies you haven’t paid before.So it’s a good idea to keep your card & reader to hand in case you need it. And download the business mobile app, to access your accounts when you don’t have a card reader to hand.I’ve always used this device to log on to Online for Business. Why does it not recognise me now?expandable sectionThere are several things we consider before we invite you to trust your device. You may not be invited to trust your device because:you have cleared your cookiesyou are using private browsingwe see unusual logon activity on your accountthere is evidence of malware on your deviceother people have used the same device to logon to their Online for Business account.Still need help?expandable sectionCall usCall us on0345 300 0116.We’re open 8am – 8pm, seven days a week.Not all Telephone Banking services are available 24 hours a day, seven days a week.Was this helpful?YesNo
No
"
report-fraud-on-business-account.txt,"Report fraud on your business accountsCall us immediately if you think any of your Lloyds Business Bank accounts have been:accessed by a third party ortargeted for fraud.Please get in touch even if you haven’t suffered any loss from the attempted fraud.information-iconThis page is for business customersFind out how to report fraud if you’re a personal customer.Report Fraudheadset-iconBy PhoneCall us anytime on0800 500 3920.You’ll need to tell us the reason for your call so we can direct you to our fraud team.Was this helpful?YesNo
No
"
memorable-information.txt,"Log on to Online for Business – Memorable InformationLog on securely using three characters from your memorable information, or with your Card Reader.The easiest way to log on to Online for Business is to tell us you’re on a trusted device.This means we’ll usually only ask you for three characters from your memorable information, as well as your password, each time you log on.Sometimes we may ask you to use your Card Reader, so it’s a good idea to always have one to hand.How to logonMemorable informationTrusting your deviceUsing your Card ReaderHow to set up memorable informationTo set up memorable information please log on to your account and click on the ‘Settings’ section in the top right hand corner of your Online for Business homepage.Then click on ‘change memorable information’ and follow the instructions.When you log on to your account, you will be asked to enter your user ID and your password.You will then be given the option to use either your memorable information or card reader.If you choose memorable information, you will be asked to enter three characters e.g. the second, fourth and eighth character, to complete your log on.Sometimes we may ask you to use your Card Reader, so it’s a good idea to always have one to hand.Still need help?expandable sectionCall usCall us on0345 300 0116.We’re open 8am – 8pm, seven days a week.Not all Telephone Banking services are available 24 hours a day, seven days a week.Was this helpful?YesNo
No
"
how-to-stop-a-cheque.txt,"Stop a chequeYou can stop a cheque that you’ve issued using Online for Business.But if the cheque has already been cashed you won’t be able to stop it. Instead, you’ll need to ask the recipient to refund you the money.OnlineI’m registered for Online for BusinessLog on toOnline for Business.SelectMore Actionsfrom the account the cheque was issued from.SelectAccount ServicesthenRequest to stop a cheque.Complete the form.Chat in the mobile appIn the businessbanking app, go toSupportthenMessage us.Ask the assistant to ‘Stop a cheque’.Dowload the appStill need help?expandable sectionTo get you to the right place, we just need to check a few details with you.Other ways to get in touchFrequently Asked QuestionsHow long will my request take?expandable sectionWe'll let you know whether we can stop the cheque by the end of the next working day.How can I check the progress of my request?expandable sectionYou can track the progress of your request by visiting your inbox in Online for Business. You'll find it in the top right corner of the page.What if the cheque has already been cashed?expandable sectionWe won’t be able to stop a cheque if it has been cashed or used already. You should ask the person or business you paid the cheque to for a refund instead.Was this helpful?YesNo
No
"
security-and-fraud.txt,"Security & fraudLost or stolen cardsReport a lost or stolen Business CardReport a lost or stolen Business payment cardReport a lost or stolen Corporate CardReport a lost or stolen Corpoarate cardReport a fraudReport a fraud on our business accountsMake a complaintReport fraudulent use of online bankingStaying safeProtect your business from fraudManage the cyber threat to your business
"
